id,amount,banco_dest,response_action,creation_date,Columna1,dia,hora
APP-18-14632,100000,Banco Estado,SI,29-04-2021 16:02,5,4,16
APP-18-14635,100000,Banco Estado,SI,29-04-2021 16:02,5,4,16
APP-18-14637,100000,Banco Estado,SI,29-04-2021 16:02,5,4,16
APP-18-14638,100000,Banco Estado,SI,29-04-2021 16:02,5,4,16
APP-18-14641,100000,Banco Estado,SI,29-04-2021 16:11,5,4,16
APP-18-14644,100000,Banco Estado,SI,29-04-2021 16:11,5,4,16
APP-18-14645,100000,Banco Estado,SI,29-04-2021 16:11,5,4,16
APP-18-14646,100000,Banco Estado,SI,29-04-2021 16:11,5,4,16
APP-18-14648,100000,Banco Estado,SI,29-04-2021 16:11,5,4,16
APP-18-14649,100000,Banco Estado,SI,29-04-2021 16:11,5,4,16
APP-18-14652,100000,Banco Estado,SI,29-04-2021 16:11,5,4,16
APP-18-14654,100000,Banco Estado,SI,29-04-2021 16:11,5,4,16
APP-18-14658,100000,Banco Estado,SI,29-04-2021 16:11,5,4,16
APP-18-14659,100000,Banco Estado,SI,29-04-2021 16:11,5,4,16
APP-18-14660,100000,Banco Estado,SI,29-04-2021 16:20,5,4,16
APP-18-14661,100000,Banco Estado,SI,29-04-2021 16:21,5,4,16
APP-18-14662,100000,Banco Estado,SI,29-04-2021 16:21,5,4,16
APP-18-14671,100000,Banco Estado,SI,29-04-2021 16:21,5,4,16
APP-18-14674,100000,Banco Estado,SI,29-04-2021 16:21,5,4,16
APP-18-14675,100000,Banco Estado,SI,29-04-2021 16:21,5,4,16
APP-18-14679,100000,Banco Estado,SI,29-04-2021 16:21,5,4,16
APP-18-14681,100000,Banco Estado,SI,29-04-2021 16:31,5,4,16
APP-18-14682,100000,Banco Estado,SI,29-04-2021 16:31,5,4,16
APP-18-14685,100000,Banco Estado,SI,29-04-2021 16:31,5,4,16
APP-18-14688,100000,Banco Estado,SI,29-04-2021 16:32,5,4,16
APP-18-14689,100000,Banco Estado,SI,29-04-2021 16:32,5,4,16
APP-18-14691,100000,Banco Estado,SI,29-04-2021 16:32,5,4,16
APP-18-14692,100000,Banco Estado,SI,29-04-2021 16:32,5,4,16
APP-18-14696,100000,Banco Estado,SI,29-04-2021 16:32,5,4,16
APP-18-14699,100000,Banco Estado,SI,29-04-2021 16:40,5,4,16
APP-18-14703,100000,Banco Estado,SI,29-04-2021 16:40,5,4,16
APP-18-14708,100000,Banco Estado,SI,29-04-2021 16:41,5,4,16
APP-18-14711,100000,Banco Estado,SI,29-04-2021 16:41,5,4,16
APP-18-14714,100000,Banco Estado,SI,29-04-2021 16:41,5,4,16
APP-18-14715,100000,Banco Estado,SI,29-04-2021 16:41,5,4,16
APP-18-14716,100000,Banco Estado,SI,29-04-2021 16:41,5,4,16
APP-18-14717,100000,Banco Estado,SI,29-04-2021 16:41,5,4,16
APP-18-14720,100000,Banco Estado,SI,29-04-2021 16:41,5,4,16
APP-18-14723,100000,Banco Estado,SI,29-04-2021 16:50,5,4,16
APP-18-14732,100000,Banco Estado,SI,29-04-2021 16:50,5,4,16
APP-18-14734,100000,Banco Estado,SI,29-04-2021 16:51,5,4,16
APP-18-14737,100000,Banco Estado,SI,29-04-2021 16:51,5,4,16
APP-18-14738,100000,Banco Estado,SI,29-04-2021 16:51,5,4,16
APP-18-14744,100000,Banco Estado,SI,29-04-2021 17:02,5,4,17
APP-18-14745,100000,Banco Estado,SI,29-04-2021 17:02,5,4,17
APP-18-14747,100000,Banco Estado,SI,29-04-2021 17:02,5,4,17
APP-18-14749,100000,Banco Estado,SI,29-04-2021 17:02,5,4,17
APP-18-14750,100000,Banco Estado,SI,29-04-2021 17:02,5,4,17
APP-18-14751,100000,Banco Estado,SI,29-04-2021 17:02,5,4,17
APP-18-14753,100000,Banco Estado,SI,29-04-2021 17:02,5,4,17
APP-18-14757,100000,Banco Estado,SI,29-04-2021 17:10,5,4,17
APP-18-14758,100000,Banco Estado,SI,29-04-2021 17:10,5,4,17
APP-18-14764,100000,Banco Estado,SI,29-04-2021 17:11,5,4,17
APP-18-14769,100000,Banco Estado,SI,29-04-2021 17:20,5,4,17
APP-18-14772,100000,Banco Estado,SI,29-04-2021 17:20,5,4,17
APP-18-14775,100000,Banco Estado,SI,29-04-2021 17:21,5,4,17
APP-18-14804,100000,Banco Estado,SI,29-04-2021 17:50,5,4,17
APP-18-14805,100000,Banco Estado,SI,29-04-2021 17:50,5,4,17
APP-18-14808,100000,Banco Estado,SI,29-04-2021 17:50,5,4,17
APP-18-14811,100000,Banco Estado,SI,29-04-2021 17:50,5,4,17
APP-18-14815,100000,Banco Estado,SI,29-04-2021 17:51,5,4,17
APP-18-14819,100000,Banco Estado,SI,29-04-2021 17:51,5,4,17
APP-18-14820,100000,Banco Estado,SI,29-04-2021 17:51,5,4,17
APP-18-14821,100000,Banco Estado,SI,29-04-2021 17:51,5,4,17
APP-18-14834,100000,Banco Estado,SI,29-04-2021 18:10,5,4,18
APP-18-14837,100000,Banco Estado,SI,29-04-2021 18:10,5,4,18
APP-18-14853,100000,Banco Estado,SI,29-04-2021 18:20,5,4,18
APP-18-14860,100000,Banco Estado,SI,29-04-2021 18:20,5,4,18
APP-18-14862,100000,Banco Estado,SI,29-04-2021 18:20,5,4,18
APP-18-14863,100000,Banco Estado,SI,29-04-2021 18:20,5,4,18
APP-18-14864,100000,Banco Estado,SI,29-04-2021 18:20,5,4,18
APP-18-14868,100000,Banco Estado,SI,29-04-2021 18:20,5,4,18
APP-18-14869,100000,Banco Estado,SI,29-04-2021 18:20,5,4,18
APP-18-14870,100000,Banco Estado,SI,29-04-2021 18:31,5,4,18
APP-18-14871,100000,Banco Estado,SI,29-04-2021 18:31,5,4,18
APP-18-14874,100000,Banco Estado,SI,29-04-2021 18:31,5,4,18
APP-18-14875,100000,Banco Estado,SI,29-04-2021 18:31,5,4,18
APP-18-14880,100000,Banco Estado,SI,29-04-2021 18:31,5,4,18
APP-18-14885,100000,Banco Estado,SI,29-04-2021 18:31,5,4,18
APP-18-14888,100000,Banco Estado,SI,29-04-2021 18:31,5,4,18
APP-18-14889,100000,Banco Estado,SI,29-04-2021 18:31,5,4,18
APP-18-14900,100000,Banco Estado,SI,29-04-2021 18:32,5,4,18
APP-18-14903,100000,Banco Estado,SI,29-04-2021 18:40,5,4,18
APP-18-14905,100000,Banco Estado,SI,29-04-2021 18:40,5,4,18
APP-18-14910,100000,Banco Estado,SI,29-04-2021 18:40,5,4,18
APP-18-14911,100000,Banco Estado,NO,29-04-2021 18:40,5,4,18
APP-18-14912,100000,Banco Estado,SI,29-04-2021 18:40,5,4,18
APP-18-14914,100000,Banco Estado,SI,29-04-2021 18:40,5,4,18
APP-18-14915,100000,Banco Estado,SI,29-04-2021 18:40,5,4,18
APP-18-14917,100000,Banco Estado,SI,29-04-2021 18:40,5,4,18
APP-18-14918,100000,Banco Estado,SI,29-04-2021 18:41,5,4,18
APP-18-14923,100000,Banco Estado,SI,29-04-2021 18:50,5,4,18
APP-18-14924,100000,Banco Estado,SI,29-04-2021 18:50,5,4,18
APP-18-14931,100000,Banco Estado,SI,29-04-2021 18:51,5,4,18
APP-18-14932,100000,Banco Estado,SI,29-04-2021 18:51,5,4,18
APP-18-14933,100000,Banco Estado,SI,29-04-2021 18:51,5,4,18
APP-18-14939,100000,Banco Estado,SI,29-04-2021 18:51,5,4,18
APP-18-14941,100000,Banco Estado,SI,29-04-2021 18:51,5,4,18
APP-18-14942,100000,Banco Estado,SI,29-04-2021 18:51,5,4,18
APP-18-14943,100000,Banco Estado,SI,29-04-2021 18:51,5,4,18
APP-18-14945,100000,Banco Estado,SI,29-04-2021 18:51,5,4,18
APP-18-14946,100000,Banco Estado,SI,29-04-2021 19:01,5,4,19
APP-18-14949,100000,Banco Estado,SI,29-04-2021 19:01,5,4,19
APP-18-14951,100000,Banco Estado,SI,29-04-2021 19:01,5,4,19
APP-18-14952,100000,Banco Estado,SI,29-04-2021 19:01,5,4,19
APP-18-14953,100000,Banco Estado,SI,29-04-2021 19:01,5,4,19
APP-18-14959,100000,Banco Estado,SI,29-04-2021 19:01,5,4,19
APP-18-14960,100000,Banco Estado,SI,29-04-2021 19:01,5,4,19
APP-18-14961,100000,Banco Estado,SI,29-04-2021 19:01,5,4,19
APP-18-14962,100000,Banco Estado,SI,29-04-2021 19:01,5,4,19
APP-18-14966,100000,Banco Estado,SI,29-04-2021 19:10,5,4,19
APP-18-14970,100000,Banco Estado,SI,29-04-2021 19:11,5,4,19
APP-18-14971,100000,Banco Estado,SI,29-04-2021 19:11,5,4,19
APP-18-14972,100000,Banco Estado,SI,29-04-2021 19:11,5,4,19
APP-18-14975,100000,Banco Estado,SI,29-04-2021 19:11,5,4,19
APP-18-14980,100000,Banco Estado,SI,29-04-2021 19:11,5,4,19
APP-18-14982,100000,Banco Estado,SI,29-04-2021 19:11,5,4,19
APP-18-14983,100000,Banco Estado,SI,29-04-2021 19:11,5,4,19
APP-18-14995,100000,Banco Estado,SI,29-04-2021 19:21,5,4,19
APP-18-15008,100000,Banco Estado,SI,29-04-2021 19:30,5,4,19
APP-18-15009,100000,Banco Estado,SI,29-04-2021 19:30,5,4,19
APP-18-15010,100000,Banco Estado,SI,29-04-2021 19:31,5,4,19
APP-18-15011,100000,Banco Estado,SI,29-04-2021 19:31,5,4,19
APP-18-15012,100000,Banco Estado,SI,29-04-2021 19:31,5,4,19
APP-18-15015,100000,Banco Estado,SI,29-04-2021 19:31,5,4,19
APP-18-15016,100000,Banco Estado,SI,29-04-2021 19:31,5,4,19
APP-18-15019,100000,Banco Estado,SI,29-04-2021 19:31,5,4,19
APP-18-15027,100000,Banco Estado,SI,29-04-2021 19:31,5,4,19
APP-18-15030,100000,Banco Estado,SI,29-04-2021 19:31,5,4,19
APP-18-15031,100000,Banco Estado,SI,29-04-2021 19:31,5,4,19
APP-18-15032,100000,Banco Estado,SI,29-04-2021 19:40,5,4,19
APP-18-15036,100000,Banco Estado,SI,29-04-2021 19:40,5,4,19
APP-18-15043,100000,Banco Estado,SI,29-04-2021 19:40,5,4,19
APP-18-15044,100000,Banco Estado,SI,29-04-2021 19:40,5,4,19
APP-18-15046,100000,Banco Estado,SI,29-04-2021 19:40,5,4,19
APP-18-15050,100000,Banco Estado,SI,29-04-2021 19:41,5,4,19
APP-18-15051,100000,Banco Estado,SI,29-04-2021 19:41,5,4,19
APP-18-15058,100000,Banco Estado,SI,29-04-2021 19:50,5,4,19
APP-18-15060,100000,Banco Estado,SI,29-04-2021 19:50,5,4,19
APP-18-15067,100000,Banco Estado,SI,29-04-2021 19:50,5,4,19
APP-18-15069,100000,Banco Estado,SI,29-04-2021 19:51,5,4,19
APP-18-15073,100000,Banco Estado,SI,29-04-2021 19:51,5,4,19
APP-18-15078,100000,Banco Estado,SI,29-04-2021 20:01,5,4,20
APP-18-15079,100000,Banco Estado,SI,29-04-2021 20:01,5,4,20
APP-18-15081,100000,Banco Estado,SI,29-04-2021 20:01,5,4,20
APP-18-15082,100000,Banco Estado,SI,29-04-2021 20:01,5,4,20
APP-18-15085,100000,Banco Estado,SI,29-04-2021 20:01,5,4,20
APP-18-15086,100000,Banco Estado,SI,29-04-2021 20:01,5,4,20
APP-18-15088,100000,Banco Estado,SI,29-04-2021 20:01,5,4,20
APP-18-15091,100000,Banco Estado,SI,29-04-2021 20:02,5,4,20
APP-18-15092,100000,Banco Estado,SI,29-04-2021 20:10,5,4,20
APP-18-15094,100000,Banco Estado,SI,29-04-2021 20:10,5,4,20
APP-18-15097,100000,Banco Estado,SI,29-04-2021 20:10,5,4,20
APP-18-15102,100000,Banco Estado,SI,29-04-2021 20:11,5,4,20
APP-18-15104,100000,Banco Estado,SI,29-04-2021 20:20,5,4,20
APP-18-15106,100000,Banco Estado,SI,29-04-2021 20:20,5,4,20
APP-18-15107,100000,Banco Estado,SI,29-04-2021 20:20,5,4,20
APP-18-15110,100000,Banco Estado,SI,29-04-2021 20:20,5,4,20
APP-18-15115,100000,Banco Estado,SI,29-04-2021 20:21,5,4,20
APP-18-15118,100000,Banco Estado,SI,29-04-2021 20:21,5,4,20
APP-18-15122,100000,Banco Estado,SI,29-04-2021 20:21,5,4,20
APP-18-15125,100000,Banco Estado,SI,29-04-2021 20:21,5,4,20
APP-18-15126,100000,Banco Estado,SI,29-04-2021 20:21,5,4,20
APP-18-15131,100000,Banco Estado,SI,29-04-2021 20:30,5,4,20
APP-18-15132,100000,Banco Estado,SI,29-04-2021 20:30,5,4,20
APP-18-15133,100000,Banco Estado,SI,29-04-2021 20:30,5,4,20
APP-18-15134,100000,Banco Estado,SI,29-04-2021 20:30,5,4,20
APP-18-15135,100000,Banco Estado,SI,29-04-2021 20:31,5,4,20
APP-18-15136,100000,Banco Estado,SI,29-04-2021 20:31,5,4,20
APP-18-15137,100000,Banco Estado,SI,29-04-2021 20:31,5,4,20
APP-18-15138,100000,Banco Estado,SI,29-04-2021 20:31,5,4,20
APP-18-15142,100000,Banco Estado,SI,29-04-2021 20:31,5,4,20
APP-18-15143,100000,Banco Estado,SI,29-04-2021 20:31,5,4,20
APP-18-15150,100000,Banco Estado,SI,29-04-2021 20:40,5,4,20
APP-18-15151,100000,Banco Estado,SI,29-04-2021 20:40,5,4,20
APP-18-15156,100000,Banco Estado,SI,29-04-2021 20:40,5,4,20
APP-18-15165,100000,Banco Estado,SI,29-04-2021 20:41,5,4,20
APP-18-15175,100000,Banco Estado,SI,29-04-2021 20:50,5,4,20
APP-18-15177,100000,Banco Estado,SI,29-04-2021 20:51,5,4,20
APP-18-15180,100000,Banco Estado,SI,29-04-2021 20:51,5,4,20
APP-18-15181,100000,Banco Estado,SI,29-04-2021 20:51,5,4,20
APP-18-15184,100000,Banco Estado,SI,29-04-2021 20:51,5,4,20
APP-18-15185,100000,Banco Estado,NO,29-04-2021 20:51,5,4,20
APP-18-15186,100000,Banco Estado,SI,29-04-2021 20:51,5,4,20
APP-18-15187,100000,Banco Estado,SI,29-04-2021 20:51,5,4,20
APP-18-15189,100000,Banco Estado,SI,29-04-2021 21:01,5,4,21
APP-18-15192,100000,Banco Estado,SI,29-04-2021 21:01,5,4,21
APP-18-15195,100000,Banco Estado,SI,29-04-2021 21:02,5,4,21
APP-18-15198,100000,Banco Estado,SI,29-04-2021 21:02,5,4,21
APP-18-15207,100000,Banco Estado,SI,29-04-2021 21:02,5,4,21
APP-18-15208,100000,Banco Estado,SI,29-04-2021 21:02,5,4,21
APP-18-15209,100000,Banco Estado,SI,29-04-2021 21:02,5,4,21
APP-18-15210,100000,Banco Estado,SI,29-04-2021 21:02,5,4,21
APP-18-15211,100000,Banco Estado,SI,29-04-2021 21:02,5,4,21
APP-18-15213,100000,Banco Estado,SI,29-04-2021 21:02,5,4,21
APP-18-15214,100000,Banco Estado,SI,29-04-2021 21:10,5,4,21
APP-18-15215,100000,Banco Estado,SI,29-04-2021 21:10,5,4,21
APP-18-15217,100000,Banco Estado,SI,29-04-2021 21:10,5,4,21
APP-18-15220,100000,Banco Estado,SI,29-04-2021 21:11,5,4,21
APP-18-15222,100000,Banco Estado,SI,29-04-2021 21:11,5,4,21
APP-18-15227,100000,Banco Estado,SI,29-04-2021 21:20,5,4,21
APP-18-15228,100000,Banco Estado,SI,29-04-2021 21:20,5,4,21
APP-18-15230,100000,Banco Estado,SI,29-04-2021 21:20,5,4,21
APP-18-15231,100000,Banco Estado,SI,29-04-2021 21:20,5,4,21
APP-18-15234,100000,Banco Estado,SI,29-04-2021 21:20,5,4,21
APP-18-15235,100000,Banco Estado,SI,29-04-2021 21:21,5,4,21
APP-18-15236,100000,Banco Estado,SI,29-04-2021 21:21,5,4,21
APP-18-15237,100000,Banco de cr?dito e inversiones (BCI),SI,29-04-2021 21:21,5,4,21
APP-18-15241,100000,Banco Estado,SI,29-04-2021 21:21,5,4,21
APP-18-15242,100000,Banco Estado,SI,29-04-2021 21:21,5,4,21
APP-18-15243,100000,Banco Estado,SI,29-04-2021 21:21,5,4,21
APP-18-15247,100000,Banco Estado,SI,29-04-2021 21:31,5,4,21
APP-18-15254,100000,Banco Estado,SI,29-04-2021 21:31,5,4,21
APP-18-15255,100000,Banco Estado,SI,29-04-2021 21:31,5,4,21
APP-18-15256,100000,Banco Estado,SI,29-04-2021 21:31,5,4,21
APP-18-15262,100000,Banco Estado,SI,29-04-2021 21:32,5,4,21
APP-18-15263,100000,Banco Estado,SI,29-04-2021 21:40,5,4,21
APP-18-15266,100000,Banco Estado,SI,29-04-2021 21:40,5,4,21
APP-18-15269,100000,Banco Estado,SI,29-04-2021 21:41,5,4,21
APP-18-15270,100000,Banco Estado,SI,29-04-2021 21:41,5,4,21
APP-18-15274,100000,Banco Estado,SI,29-04-2021 21:41,5,4,21
APP-18-15276,100000,Banco Estado,SI,29-04-2021 21:41,5,4,21
APP-18-15278,100000,Banco Estado,SI,29-04-2021 21:41,5,4,21
APP-18-15279,100000,Banco Estado,SI,29-04-2021 21:41,5,4,21
APP-18-15281,100000,Banco Estado,SI,29-04-2021 21:41,5,4,21
APP-18-15282,100000,Banco Estado,SI,29-04-2021 21:41,5,4,21
APP-18-15284,100000,Banco Estado,SI,29-04-2021 21:41,5,4,21
APP-18-15285,100000,Banco Estado,SI,29-04-2021 21:41,5,4,21
APP-18-15286,100000,Banco Estado,SI,29-04-2021 21:41,5,4,21
APP-18-15291,100000,Banco Estado,SI,29-04-2021 21:50,5,4,21
APP-18-15294,100000,Banco Estado,SI,29-04-2021 21:50,5,4,21
APP-18-15297,100000,Banco Estado,SI,29-04-2021 21:51,5,4,21
APP-18-15298,100000,Banco Estado,SI,29-04-2021 21:51,5,4,21
APP-18-15303,100000,Banco Estado,SI,29-04-2021 21:51,5,4,21
APP-18-15304,100000,Banco Estado,SI,29-04-2021 21:51,5,4,21
APP-18-15308,100000,Banco Estado,SI,29-04-2021 21:51,5,4,21
APP-18-15310,100000,Banco Estado,SI,29-04-2021 22:01,5,4,22
APP-18-15316,100000,Banco Estado,SI,29-04-2021 22:01,5,4,22
APP-18-15318,100000,Banco Estado,SI,29-04-2021 22:01,5,4,22
APP-18-15321,100000,Banco Estado,SI,29-04-2021 22:01,5,4,22
APP-18-15326,100000,Banco Estado,SI,29-04-2021 22:10,5,4,22
APP-18-15333,100000,Banco Estado,SI,29-04-2021 22:11,5,4,22
APP-18-15337,100000,Banco Estado,SI,29-04-2021 22:20,5,4,22
APP-18-15340,100000,Banco Estado,SI,29-04-2021 22:20,5,4,22
APP-18-15343,100000,Banco Estado,SI,29-04-2021 22:21,5,4,22
APP-18-15344,100000,Banco Estado,SI,29-04-2021 22:21,5,4,22
APP-18-15346,100000,Banco Estado,SI,29-04-2021 22:21,5,4,22
APP-18-15349,100000,Banco Estado,SI,29-04-2021 22:21,5,4,22
APP-18-15351,100000,Banco Estado,SI,29-04-2021 22:21,5,4,22
APP-18-15352,100000,Banco Estado,SI,29-04-2021 22:31,5,4,22
APP-18-15353,100000,Banco Estado,SI,29-04-2021 22:31,5,4,22
APP-18-15355,100000,Banco Estado,SI,29-04-2021 22:31,5,4,22
APP-18-15357,100000,Banco Estado,SI,29-04-2021 22:31,5,4,22
APP-18-15359,100000,Banco Estado,SI,29-04-2021 22:31,5,4,22
APP-18-15363,100000,Banco Estado,SI,29-04-2021 22:31,5,4,22
APP-18-15364,100000,Banco Estado,SI,29-04-2021 22:31,5,4,22
APP-18-15373,100000,Banco Estado,SI,29-04-2021 22:40,5,4,22
APP-18-15375,100000,Banco Estado,SI,29-04-2021 22:40,5,4,22
APP-18-15376,100000,Banco Estado,SI,29-04-2021 22:40,5,4,22
APP-18-15379,100000,Banco Estado,SI,29-04-2021 22:40,5,4,22
APP-18-15380,100000,Banco Estado,SI,29-04-2021 22:40,5,4,22
APP-18-15381,100000,Banco Estado,SI,29-04-2021 22:40,5,4,22
APP-18-15386,100000,Banco Estado,SI,29-04-2021 22:41,5,4,22
APP-18-15387,100000,Banco Estado,SI,29-04-2021 22:41,5,4,22
APP-18-15391,100000,Banco Estado,SI,29-04-2021 22:50,5,4,22
APP-18-15393,100000,Banco Estado,SI,29-04-2021 22:50,5,4,22
APP-18-15394,100000,Banco Estado,SI,29-04-2021 22:50,5,4,22
APP-18-15395,100000,Banco Estado,SI,29-04-2021 22:50,5,4,22
APP-18-15399,100000,Banco Estado,SI,29-04-2021 22:50,5,4,22
APP-18-15403,100000,Banco Estado,SI,29-04-2021 23:01,5,4,23
APP-18-15404,100000,Banco Estado,SI,29-04-2021 23:01,5,4,23
APP-18-15411,100000,Banco Estado,SI,29-04-2021 23:10,5,4,23
APP-18-15414,100000,Banco Estado,SI,29-04-2021 23:20,5,4,23
APP-18-15415,100000,Banco Estado,SI,29-04-2021 23:20,5,4,23
APP-18-15416,100000,Banco Estado,SI,29-04-2021 23:20,5,4,23
APP-18-15418,100000,Banco Estado,SI,29-04-2021 23:20,5,4,23
APP-18-15420,100000,Banco Estado,SI,29-04-2021 23:20,5,4,23
APP-18-15421,100000,Banco Estado,SI,29-04-2021 23:20,5,4,23
APP-18-15422,100000,Banco Estado,SI,29-04-2021 23:20,5,4,23
APP-18-15424,100000,Banco Estado,SI,29-04-2021 23:20,5,4,23
APP-18-15427,100000,Banco Estado,SI,29-04-2021 23:30,5,4,23
APP-18-15429,100000,Banco Estado,SI,29-04-2021 23:30,5,4,23
APP-18-15432,100000,Banco Estado,SI,29-04-2021 23:31,5,4,23
APP-18-15434,100000,Banco Estado,SI,29-04-2021 23:31,5,4,23
APP-18-15435,100000,Banco Estado,SI,29-04-2021 23:31,5,4,23
APP-18-15438,100000,Banco Estado,SI,29-04-2021 23:31,5,4,23
APP-18-15440,100000,Banco Estado,SI,29-04-2021 23:31,5,4,23
APP-18-15442,100000,Banco Estado,NO,29-04-2021 23:31,5,4,23
APP-18-15443,100000,Banco Estado,SI,29-04-2021 23:31,5,4,23
APP-18-15446,100000,Banco Estado,SI,29-04-2021 23:40,5,4,23
APP-18-15448,100000,Banco Estado,SI,29-04-2021 23:40,5,4,23
APP-18-15452,100000,Banco Estado,SI,29-04-2021 23:40,5,4,23
APP-18-15453,100000,Banco Estado,SI,29-04-2021 23:40,5,4,23
APP-18-15456,100000,Banco Estado,SI,29-04-2021 23:50,5,4,23
APP-18-15458,100000,Banco Estado,SI,29-04-2021 23:50,5,4,23
APP-18-15459,100000,Banco Estado,SI,29-04-2021 23:50,5,4,23
APP-18-15460,100000,Banco Estado,SI,30-04-2021 0:01,6,5,0
APP-18-15465,100000,Banco Estado,SI,30-04-2021 0:01,6,5,0
APP-18-15468,100000,Banco Estado,SI,30-04-2021 0:01,6,5,0
APP-18-15469,100000,Banco Estado,SI,30-04-2021 0:10,6,5,0
APP-18-15472,100000,Banco Estado,SI,30-04-2021 0:10,6,5,0
APP-18-15474,100000,Banco Estado,SI,30-04-2021 0:20,6,5,0
APP-18-15482,100000,Banco Estado,SI,30-04-2021 0:20,6,5,0
APP-18-15483,100000,Banco Estado,SI,30-04-2021 0:21,6,5,0
APP-18-15485,100000,Banco Estado,SI,30-04-2021 0:30,6,5,0
APP-18-15489,100000,Banco Estado,SI,30-04-2021 0:31,6,5,0
APP-18-15490,100000,Banco Estado,SI,30-04-2021 0:31,6,5,0
APP-18-15495,100000,Banco Estado,SI,30-04-2021 0:40,6,5,0
APP-18-15496,100000,Banco Estado,SI,30-04-2021 0:40,6,5,0
APP-18-15500,100000,Banco Estado,SI,30-04-2021 0:40,6,5,0
APP-18-15504,100000,Banco Estado,SI,30-04-2021 0:50,6,5,0
APP-18-15506,100000,Banco Estado,SI,30-04-2021 0:50,6,5,0
APP-18-15510,100000,Banco Estado,SI,30-04-2021 1:01,6,5,1
APP-18-15516,100000,Banco Estado,SI,30-04-2021 1:10,6,5,1
APP-18-15517,100000,Banco Estado,SI,30-04-2021 1:10,6,5,1
APP-18-15520,100000,Banco Estado,SI,30-04-2021 1:10,6,5,1
APP-18-15521,100000,Banco Estado,SI,30-04-2021 1:20,6,5,1
APP-18-15522,100000,Banco Estado,SI,30-04-2021 1:20,6,5,1
APP-18-15524,100000,Banco Estado,SI,30-04-2021 1:20,6,5,1
APP-18-15526,100000,Banco Estado,SI,30-04-2021 1:20,6,5,1
APP-18-15529,100000,Banco Estado,SI,30-04-2021 1:30,6,5,1
APP-18-15531,100000,Banco Estado,SI,30-04-2021 1:30,6,5,1
APP-18-15532,100000,Banco Estado,SI,30-04-2021 1:40,6,5,1
APP-18-15534,100000,Banco Estado,SI,30-04-2021 1:40,6,5,1
APP-18-15537,100000,Banco Estado,SI,30-04-2021 1:50,6,5,1
APP-18-15538,100000,Banco Estado,SI,30-04-2021 1:50,6,5,1
APP-18-15542,100000,Banco Estado,SI,30-04-2021 2:20,6,5,2
APP-18-15546,100000,Banco Estado,SI,30-04-2021 3:01,6,5,3
APP-18-15552,100000,Banco Estado,SI,30-04-2021 3:30,6,5,3
APP-18-15554,100000,Banco Estado,NO,30-04-2021 3:40,6,5,3
APP-18-15558,100000,Banco Estado,SI,30-04-2021 3:50,6,5,3
APP-18-15561,100000,Banco Estado,SI,30-04-2021 4:20,6,5,4
APP-18-15563,100000,Banco Estado,SI,30-04-2021 4:30,6,5,4
APP-18-15564,100000,Banco Estado,SI,30-04-2021 4:30,6,5,4
APP-18-15566,100000,Banco Estado,SI,30-04-2021 4:40,6,5,4
APP-18-15569,100000,Banco Estado,SI,30-04-2021 4:40,6,5,4
APP-18-15571,100000,Banco Estado,SI,30-04-2021 5:00,6,5,5
APP-18-15573,100000,Banco Estado,SI,30-04-2021 5:01,6,5,5
APP-18-15574,100000,Banco Estado,SI,30-04-2021 5:01,6,5,5
APP-18-15576,100000,Banco Estado,SI,30-04-2021 5:01,6,5,5
APP-18-15577,100000,Banco Estado,SI,30-04-2021 5:01,6,5,5
APP-18-15578,100000,Banco Estado,SI,30-04-2021 5:01,6,5,5
APP-18-15579,100000,Banco Estado,SI,30-04-2021 5:01,6,5,5
APP-18-15580,100000,Banco Estado,SI,30-04-2021 5:01,6,5,5
APP-18-15583,100000,Banco Estado,SI,30-04-2021 5:10,6,5,5
APP-18-15588,100000,Banco Estado,SI,30-04-2021 5:20,6,5,5
APP-18-15590,100000,Banco Estado,SI,30-04-2021 5:30,6,5,5
APP-18-15591,100000,Banco Estado,SI,30-04-2021 5:30,6,5,5
APP-18-15592,100000,Banco Estado,SI,30-04-2021 5:30,6,5,5
APP-18-15596,100000,Banco Estado,SI,30-04-2021 5:40,6,5,5
APP-18-15598,100000,Banco Estado,SI,30-04-2021 5:40,6,5,5
APP-18-15605,100000,Banco Estado,SI,30-04-2021 5:50,6,5,5
APP-18-15606,100000,Banco Estado,SI,30-04-2021 5:50,6,5,5
APP-18-15616,100000,Banco Estado,SI,30-04-2021 6:20,6,5,6
APP-18-15617,100000,Banco Estado,SI,30-04-2021 6:20,6,5,6
APP-18-15618,100000,Banco Estado,SI,30-04-2021 6:20,6,5,6
APP-18-15619,100000,Banco Estado,SI,30-04-2021 6:20,6,5,6
APP-18-15622,100000,Banco Estado,SI,30-04-2021 6:31,6,5,6
APP-18-15625,100000,Banco Estado,SI,30-04-2021 6:31,6,5,6
APP-18-15627,100000,Banco Estado,SI,30-04-2021 6:31,6,5,6
APP-18-15629,100000,Banco Estado,SI,30-04-2021 6:31,6,5,6
APP-18-15630,100000,Banco Estado,SI,30-04-2021 6:31,6,5,6
APP-18-15638,100000,Banco Estado,SI,30-04-2021 6:40,6,5,6
APP-18-15641,100000,Banco Estado,SI,30-04-2021 6:40,6,5,6
APP-18-15642,100000,Banco Estado,SI,30-04-2021 6:40,6,5,6
APP-18-15644,100000,Banco Estado,SI,30-04-2021 6:40,6,5,6
APP-18-15649,100000,Banco Estado,SI,30-04-2021 6:50,6,5,6
